OrgID,CNT_AlumRelationships,CNT_Relationships,CNT_Designations,LifetimeDonation,DonorLast3Yrs,GivingVelocity,TimeVelocity,RFM_ORG,GivesToUniversities,ArtsCultureandHumanities,Education,EnvironmentandAnimals,Health,Philanthropy,PublicandSocietalBenefit,Religion
1965,0,0,1,5000,1,1,,7,1,0,0,0,0,0,0,0
1966,0,0,2,50000,0,1,1,8,1,0,0,0,0,0,0,0
1967,5,8,2,42400,1,1,,12,1,0,0,0,0,0,0,0
1968,0,0,1,3500,1,1,,8,1,0,0,0,0,0,0,0
1969,0,1,1,500,0,1,,7,0,0,0,0,0,0,0,0
1970,0,0,1,2750,1,1,,8,1,0,0,0,0,1,1,0
1971,1,1,2,225,1,1,,9,1,0,0,0,0,0,0,0
1972,0,1,1,3500,1,1,,8,1,0,0,0,0,0,0,0
1973,2,9,3,527319.42,0,1,,12,0,1,1,0,1,0,0,0
1974,0,1,1,16458,1,1,,9,1,0,0,0,0,0,0,0
1975,0,1,2,1250,0,1,,8,0,0,0,0,0,0,0,0
1976,0,1,1,3000,0,1,,6,0,0,0,0,0,0,0,0
1977,0,1,1,9573,1,1,,7,0,0,0,0,0,0,0,0
1978,1,6,5,579168.99,1,1,,14,1,0,0,0,1,0,0,0
1979,0,0,1,11875,1,1,,9,1,0,0,0,0,0,0,0
1980,2,7,2,21750,1,1,,9,1,0,1,0,1,0,0,0
1981,0,1,1,1000,0,1,,7,0,0,0,0,0,0,0,0
1982,0,1,1,1000,0,1,,7,0,0,0,0,0,0,0,0
1983,0,1,1,15000,1,1,,8,1,0,0,0,0,0,0,0
1984,0,0,2,13000,1,1,,10,1,0,0,0,0,0,0,0
1985,0,1,1,15625,0,1,,8,0,0,0,0,0,0,0,0
1986,0,0,1,600,1,1,,8,1,0,0,0,0,0,0,0
1987,0,1,1,1000,0,1,,6,0,0,0,0,0,0,0,0
1988,0,1,5,87735,1,1,,9,0,0,0,0,0,0,0,0
1989,0,0,1,5000,0,1,,7,0,0,0,0,0,0,0,0
1990,0,0,1,29418.64,1,1,,8,1,0,0,0,0,0,0,0
1991,0,1,3,500900,1,1,3,12,1,0,1,0,0,0,1,0
1992,0,1,1,4096.74,0,1,,9,0,0,0,0,0,0,0,0
1993,0,1,2,3000,1,1,,8,0,0,0,0,0,0,0,0
1994,0,1,1,200,0,1,,6,0,0,0,0,0,0,0,0
1995,0,1,1,5000,1,1,,9,1,0,0,0,0,0,0,0
1996,1,1,1,25354.73,1,1,3,8,1,0,0,0,0,0,0,0
1997,1,1,4,304500,1,1,1,13,0,0,0,0,0,0,1,0
1998,0,1,1,18446.85,0,1,,8,0,0,0,0,0,0,0,0
1999,1,1,4,19883.1,1,1,,13,1,0,0,0,0,0,0,0
2000,0,2,2,21100,0,1,,6,0,1,0,0,0,0,0,0
